path,start_times,end_times
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_traffic/recording_1/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_traffic/recording_10/outward_facing_mic.wav,"[3.72, 6.16, 6.35, 7.31, 10.1]","[4.135, 6.35, 6.765, 7.725, 10.514999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_traffic/recording_11/outward_facing_mic.wav,"[0.81, 1.97, 2.13, 2.29, 2.45, 3.37, 3.53, 4.69, 4.85, 5.01, 5.17, 5.97, 6.13, 6.29, 6.45, 6.63, 6.79, 7.8, 7.96, 9.03, 9.19, 9.35, 9.51, 9.82, 9.98]","[1.225, 2.13, 2.29, 2.45, 2.865, 3.53, 3.945, 4.85, 5.01, 5.17, 5.585, 6.13, 6.29, 6.45, 6.63, 6.79, 7.205, 7.96, 8.375, 9.19, 9.35, 9.51, 9.82, 9.98, 10.395]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_traffic/recording_2/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_traffic/recording_3/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_traffic/recording_4/outward_facing_mic.wav,"[5.57, 5.73]","[5.73, 6.1450000000000005]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_traffic/recording_5/outward_facing_mic.wav,"[0.46, 0.62, 0.78, 0.94, 1.89, 2.05, 3.19, 3.35, 3.51, 3.67, 5.03, 5.19, 5.35, 5.51, 6.13, 6.29, 7.45, 7.61, 7.77, 7.93]","[0.62, 0.78, 0.94, 1.355, 2.05, 2.465, 3.35, 3.51, 3.67, 4.085, 5.19, 5.35, 5.51, 5.925, 6.29, 6.705, 7.61, 7.77, 7.93, 8.344999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_traffic/recording_6/outward_facing_mic.wav,"[3.19, 3.39, 4.4, 4.61, 4.77, 5.57, 5.75, 5.97, 6.13]","[3.39, 3.805, 4.61, 4.77, 5.185, 5.75, 5.97, 6.13, 6.545]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_traffic/recording_7/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_traffic/recording_8/outward_facing_mic.wav,"[6.12, 6.62]","[6.535, 7.035]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_traffic/recording_9/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_music/recording_0/outward_facing_mic.wav,"[0.08, 0.24, 1.26, 1.42, 2.09, 2.25, 3.59, 3.75, 3.95, 4.11, 5.28, 5.44, 6.82, 6.98, 7.23, 7.39, 8.28, 8.44, 9.04, 9.2, 9.69, 9.85]","[0.24, 0.655, 1.42, 1.835, 2.25, 2.665, 3.75, 3.95, 4.11, 4.525, 5.44, 5.855, 6.98, 7.23, 7.39, 7.805, 8.44, 8.854999999999999, 9.2, 9.614999999999998, 9.85, 10.264999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_music/recording_1/outward_facing_mic.wav,"[6.85, 7.01]","[7.01, 7.425]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_music/recording_10/outward_facing_mic.wav,"[6.02, 7.52, 7.72, 8.0, 8.17, 8.34]","[6.435, 7.72, 8.0, 8.17, 8.34, 8.754999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_music/recording_11/outward_facing_mic.wav,"[2.25, 3.61, 4.22, 7.51, 10.27, 10.8]","[2.665, 4.0249999999999995, 4.635, 7.925, 10.684999999999999, 11.215]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_music/recording_2/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_music/recording_3/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_music/recording_4/outward_facing_mic.wav,"[3.37, 3.53, 3.7]","[3.53, 3.7, 4.115]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_music/recording_5/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_music/recording_6/outward_facing_mic.wav,"[0.01, 0.17, 0.36, 0.52, 1.96, 2.12, 2.28, 2.44, 2.6, 2.76, 3.2, 3.36, 4.53, 4.69, 5.78, 5.94, 6.29, 6.45, 7.21, 7.37, 7.78, 7.94, 8.8, 8.96, 9.91, 10.07, 11.08, 11.24, 11.65]","[0.17, 0.36, 0.52, 0.935, 2.12, 2.28, 2.44, 2.6, 2.76, 3.175, 3.36, 3.775, 4.69, 5.105, 5.94, 6.29, 6.45, 6.865, 7.37, 7.78, 7.94, 8.355, 8.96, 9.375, 10.07, 10.485, 11.24, 11.65, 12.065]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_music/recording_7/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_music/recording_8/outward_facing_mic.wav,"[0.63, 0.79, 1.85, 2.01, 2.17, 2.33, 2.97, 3.13, 4.5, 4.66, 4.95, 5.11, 6.52, 6.68, 6.96, 7.12, 8.25, 8.41, 9.23, 9.39, 10.47, 10.63]","[0.79, 1.205, 2.01, 2.17, 2.33, 2.745, 3.13, 3.545, 4.66, 4.95, 5.11, 5.525, 6.68, 6.96, 7.12, 7.535, 8.41, 8.825, 9.39, 9.805, 10.63, 11.045]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_music/recording_9/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_nothing/recording_0/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_nothing/recording_1/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_nothing/recording_10/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_nothing/recording_11/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_nothing/recording_2/outward_facing_mic.wav,"[0.25, 0.41, 1.68, 1.84, 2.0, 2.16, 2.95, 3.11, 4.45, 4.61, 5.02, 5.18, 6.38, 6.54, 6.7, 6.86, 7.86, 8.02]","[0.41, 0.825, 1.84, 2.0, 2.16, 2.575, 3.11, 3.525, 4.61, 5.02, 5.18, 5.595, 6.54, 6.7, 6.86, 7.275, 8.02, 8.434999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_nothing/recording_3/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_nothing/recording_4/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_nothing/recording_5/outward_facing_mic.wav,"[0.23, 1.25, 1.41, 1.75, 1.91, 2.79, 2.95, 4.21, 4.37, 4.53, 4.69, 5.78, 7.12, 7.28, 8.69, 8.85]","[0.645, 1.41, 1.75, 1.91, 2.3249999999999997, 2.95, 3.365, 4.37, 4.53, 4.69, 5.105, 6.195, 7.28, 7.695, 8.85, 9.264999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_nothing/recording_6/outward_facing_mic.wav,"[7.68, 9.13]","[8.094999999999999, 9.545]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_nothing/recording_7/outward_facing_mic.wav,"[0.08, 0.24, 1.24, 1.4, 1.56, 1.72, 2.48, 2.64, 3.55, 3.91, 4.07, 5.18, 5.34, 6.51, 6.67, 6.83, 6.99, 7.62, 7.78]","[0.24, 0.655, 1.4, 1.56, 1.72, 2.135, 2.64, 3.055, 3.91, 4.07, 4.485, 5.34, 5.755, 6.67, 6.83, 6.99, 7.405, 7.78, 8.195]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_nothing/recording_8/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_nothing/recording_9/outward_facing_mic.wav,"[5.8, 6.94, 7.69, 7.88]","[6.215, 7.355, 7.88, 8.295]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_someone_else_cough/recording_0/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_someone_else_cough/recording_1/outward_facing_mic.wav,"[0.99, 1.15, 2.02, 2.18, 2.35, 2.51, 3.54, 3.7, 4.66, 4.82, 6.25, 6.41, 6.57, 6.73, 7.73, 7.89, 8.8, 8.96, 9.16, 9.32]","[1.15, 1.565, 2.18, 2.35, 2.51, 2.925, 3.7, 4.115, 4.82, 5.235, 6.41, 6.57, 6.73, 7.1450000000000005, 7.89, 8.305, 8.96, 9.16, 9.32, 9.735]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_someone_else_cough/recording_10/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_someone_else_cough/recording_11/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_someone_else_cough/recording_2/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_someone_else_cough/recording_3/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_someone_else_cough/recording_4/outward_facing_mic.wav,"[0.86, 1.02, 2.1, 2.26, 2.42, 2.58, 3.38, 3.54, 4.44, 4.6, 5.67, 5.83, 6.21, 6.37, 7.49, 8.2, 8.36, 9.08]","[1.02, 1.435, 2.26, 2.42, 2.58, 2.995, 3.54, 3.955, 4.6, 5.015, 5.83, 6.21, 6.37, 6.785, 7.905, 8.36, 8.774999999999999, 9.495]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_someone_else_cough/recording_5/outward_facing_mic.wav,"[2.91, 3.57, 3.79, 4.06, 4.36, 4.56, 8.7, 8.9, 9.06, 9.23, 9.43]","[3.325, 3.79, 4.06, 4.36, 4.56, 4.975, 8.9, 9.06, 9.23, 9.43, 9.844999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_someone_else_cough/recording_6/outward_facing_mic.wav,"[0.17, 0.33, 1.24, 1.4, 1.57, 1.73, 3.08, 3.24, 3.4, 3.56, 4.25, 4.41, 5.58, 5.74, 5.9, 6.06, 6.3, 6.46, 7.49, 7.65, 7.81, 7.97, 8.13, 8.29, 8.8, 8.96, 9.68, 9.84]","[0.33, 0.745, 1.4, 1.57, 1.73, 2.145, 3.24, 3.4, 3.56, 3.975, 4.41, 4.825, 5.74, 5.9, 6.06, 6.3, 6.46, 6.875, 7.65, 7.81, 7.97, 8.13, 8.29, 8.704999999999998, 8.96, 9.375, 9.84, 10.254999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_someone_else_cough/recording_7/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_someone_else_cough/recording_8/outward_facing_mic.wav,"[4.97, 5.16, 6.42, 8.99]","[5.16, 5.575, 6.835, 9.405]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_someone_else_cough/recording_9/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_traffic/recording_0/outward_facing_mic.wav,"[0.5, 1.93, 2.09, 2.25, 2.41, 3.17, 3.33, 4.78, 4.94, 5.15, 5.31, 6.58, 6.74, 7.0, 7.16, 8.3, 8.46, 8.86, 9.02, 10.32, 10.48, 10.64, 10.8, 11.4, 11.56]","[0.915, 2.09, 2.25, 2.41, 2.825, 3.33, 3.745, 4.94, 5.15, 5.31, 5.725, 6.74, 7.0, 7.16, 7.575, 8.46, 8.86, 9.02, 9.434999999999999, 10.48, 10.64, 10.8, 11.215, 11.56, 11.975]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_traffic/recording_1/outward_facing_mic.wav,"[0.89, 1.05, 2.17, 2.33, 2.56, 2.72, 3.67, 3.83, 3.99, 4.15, 5.06, 5.22, 6.74, 6.9, 7.06, 7.22, 7.82, 7.98, 9.69, 9.85, 11.14, 11.3, 11.53, 11.69]","[1.05, 1.465, 2.33, 2.56, 2.72, 3.1350000000000002, 3.83, 3.99, 4.15, 4.565, 5.22, 5.635, 6.9, 7.06, 7.22, 7.635, 7.98, 8.395, 9.85, 10.264999999999999, 11.3, 11.53, 11.69, 12.104999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_traffic/recording_10/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_traffic/recording_11/outward_facing_mic.wav,"[6.62, 7.16, 7.63, 9.75]","[7.035, 7.575, 8.045, 10.165]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_traffic/recording_2/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_traffic/recording_3/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_traffic/recording_4/outward_facing_mic.wav,"[5.85, 6.01]","[6.01, 6.425]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_traffic/recording_5/outward_facing_mic.wav,"[3.26, 5.9, 6.06, 6.37, 6.56, 6.72, 7.26, 8.66, 8.88, 9.05]","[3.675, 6.06, 6.37, 6.56, 6.72, 7.135, 7.675, 8.88, 9.05, 9.465]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_traffic/recording_6/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_traffic/recording_7/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_traffic/recording_8/outward_facing_mic.wav,"[3.19, 4.4, 4.6, 6.39, 6.62, 6.82, 7.52, 7.71, 8.25, 8.41]","[3.605, 4.6, 5.015, 6.62, 6.82, 7.235, 7.71, 8.125, 8.41, 8.825]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_walk/background_noise_traffic/recording_9/outward_facing_mic.wav,"[0.0, 0.16, 1.12, 1.28, 1.44, 1.6, 2.26, 2.42, 3.37, 3.53, 3.7, 3.86, 4.56, 4.72, 6.23, 6.39, 6.55, 6.71, 6.87, 7.03, 7.31, 7.47, 8.02, 8.18]","[0.16, 0.575, 1.28, 1.44, 1.6, 2.015, 2.42, 2.835, 3.53, 3.7, 3.86, 4.2749999999999995, 4.72, 5.135, 6.39, 6.55, 6.71, 6.87, 7.03, 7.31, 7.47, 7.885, 8.18, 8.594999999999999]"
